421	-421	{-3.902320073730218, 5.234669264459583, -5.832134277019659, -2.6523226753337723, 1.5251863532883785, -5.641436389859666}	{2.8378347693202883, -1.6237560492502094, 57.168619457286184, 1.2219237687379625, -2.14833909399348, 33.633579722503306}
421	-421	{0.887480307376358, 2.140517704098643, -3.1363787611003358, 0.012059179549165092, 0.04070268503869828, -0.4681133427613839}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{0.7209670787113108, 2.5025878264457955, 3.7673160598227278, 0.1717773007573873, 0.7140655207968092, 1.9203127114892218}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{-0.22876819495944234, -7.7435194339980855, 114.05959989212619, -0.43124001030578674, -1.3911285475298447, 21.825401488964577}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{1.3416795364832916, 1.4978057384626604, -161.94955236636116, 0.7709284758383509, -0.5885755025092828, -41.916486256167374}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{-0.8369246986886381, 0.057244869891789986, -69.5286180838793, -0.28358871301257577, 0.07042811523638362, -13.541487072652837}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{5.150254309291667, -2.3276523793173003, 18.285850411532454, 1.7045517922028934, -0.1273424946902669, 7.409514267379272}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{0.727680867514467, 0.16460425718851457, 17.107669648342885, 1.5150908077516274, -0.249026395404932, 6.917421952845443}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{-4.252816126793013, -0.8910033986920047, -170.45479620260247, -1.1256924332054772, 0.14798852153419934, -28.50911887161879}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{0.9528494557565219, 0.22894532929765693, 40.66054423050121, 0.3928832593774068, 0.03252483436891904, 8.409636458726597}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{0.4613918114976756, 1.1632783758847247, -26.038836145467958, 0.026663147323981208, 1.4416848078590316, -6.66201020983627}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-421	{-3.902320073730218, 5.234669264459583, -5.832134277019659, -2.6523226753337723, 1.5251863532883785, -5.641436389859666}	{1.5947785169712385, -1.1522315876316847, -11.079684394548066, 1.3746582202574746, -0.4772791862074851, -5.112384599613146}
421	-423	{0.887480307376358, 2.140517704098643, -3.1363787611003358, 0.012059179549165092, 0.04070268503869828, -0.4681133427613839}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{0.7209670787113108, 2.5025878264457955, 3.7673160598227278, 0.1717773007573873, 0.7140655207968092, 1.9203127114892218}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{-0.22876819495944234, -7.7435194339980855, 114.05959989212619, -0.43124001030578674, -1.3911285475298447, 21.825401488964577}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{1.3416795364832916, 1.4978057384626604, -161.94955236636116, 0.7709284758383509, -0.5885755025092828, -41.916486256167374}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{-0.8369246986886381, 0.057244869891789986, -69.5286180838793, -0.28358871301257577, 0.07042811523638362, -13.541487072652837}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{5.150254309291667, -2.3276523793173003, 18.285850411532454, 1.7045517922028934, -0.1273424946902669, 7.409514267379272}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{0.727680867514467, 0.16460425718851457, 17.107669648342885, 1.5150908077516274, -0.249026395404932, 6.917421952845443}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{-4.252816126793013, -0.8910033986920047, -170.45479620260247, -1.1256924332054772, 0.14798852153419934, -28.50911887161879}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{0.9528494557565219, 0.22894532929765693, 40.66054423050121, 0.3928832593774068, 0.03252483436891904, 8.409636458726597}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{0.4613918114976756, 1.1632783758847247, -26.038836145467958, 0.026663147323981208, 1.4416848078590316, -6.66201020983627}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-423	{-3.902320073730218, 5.234669264459583, -5.832134277019659, -2.6523226753337723, 1.5251863532883785, -5.641436389859666}	{-2.8513884611053326, -3.7382222423389955, 40.97720466172552, -1.4545624603425948, -2.498011833648706, 35.188501908556105}
421	-421	{0.887480307376358, 2.140517704098643, -3.1363787611003358, 0.012059179549165092, 0.04070268503869828, -0.4681133427613839}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{0.7209670787113108, 2.5025878264457955, 3.7673160598227278, 0.1717773007573873, 0.7140655207968092, 1.9203127114892218}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{-0.22876819495944234, -7.7435194339980855, 114.05959989212619, -0.43124001030578674, -1.3911285475298447, 21.825401488964577}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{1.3416795364832916, 1.4978057384626604, -161.94955236636116, 0.7709284758383509, -0.5885755025092828, -41.916486256167374}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{-0.8369246986886381, 0.057244869891789986, -69.5286180838793, -0.28358871301257577, 0.07042811523638362, -13.541487072652837}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{5.150254309291667, -2.3276523793173003, 18.285850411532454, 1.7045517922028934, -0.1273424946902669, 7.409514267379272}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{0.727680867514467, 0.16460425718851457, 17.107669648342885, 1.5150908077516274, -0.249026395404932, 6.917421952845443}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{-4.252816126793013, -0.8910033986920047, -170.45479620260247, -1.1256924332054772, 0.14798852153419934, -28.50911887161879}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{0.9528494557565219, 0.22894532929765693, 40.66054423050121, 0.3928832593774068, 0.03252483436891904, 8.409636458726597}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{0.4613918114976756, 1.1632783758847247, -26.038836145467958, 0.026663147323981208, 1.4416848078590316, -6.66201020983627}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{-3.902320073730218, 5.234669264459583, -5.832134277019659, -2.6523226753337723, 1.5251863532883785, -5.641436389859666}	{1.2380900426403383, 8.899080326900036, 25.27780879463781, 0.1628232319466892, 0.7413982851964921, 2.3169019642042707}
421	-421	{0.887480307376358, 2.140517704098643, -3.1363787611003358, 0.012059179549165092, 0.04070268503869828, -0.4681133427613839}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{0.7209670787113108, 2.5025878264457955, 3.7673160598227278, 0.1717773007573873, 0.7140655207968092, 1.9203127114892218}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{-0.22876819495944234, -7.7435194339980855, 114.05959989212619, -0.43124001030578674, -1.3911285475298447, 21.825401488964577}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{1.3416795364832916, 1.4978057384626604, -161.94955236636116, 0.7709284758383509, -0.5885755025092828, -41.916486256167374}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{-0.8369246986886381, 0.057244869891789986, -69.5286180838793, -0.28358871301257577, 0.07042811523638362, -13.541487072652837}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{5.150254309291667, -2.3276523793173003, 18.285850411532454, 1.7045517922028934, -0.1273424946902669, 7.409514267379272}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{0.727680867514467, 0.16460425718851457, 17.107669648342885, 1.5150908077516274, -0.249026395404932, 6.917421952845443}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{-4.252816126793013, -0.8910033986920047, -170.45479620260247, -1.1256924332054772, 0.14798852153419934, -28.50911887161879}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{0.9528494557565219, 0.22894532929765693, 40.66054423050121, 0.3928832593774068, 0.03252483436891904, 8.409636458726597}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{0.4613918114976756, 1.1632783758847247, -26.038836145467958, 0.026663147323981208, 1.4416848078590316, -6.66201020983627}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{-3.902320073730218, 5.234669264459583, -5.832134277019659, -2.6523226753337723, 1.5251863532883785, -5.641436389859666}	{1.6680999788670077, -7.5177313238018835, 121.6685367295413, 0.14677768506333, -1.6576399684376328, 21.746740645838997}
421	-421	{0.887480307376358, 2.140517704098643, -3.1363787611003358, 0.012059179549165092, 0.04070268503869828, -0.4681133427613839}	{-0.2645902952849749, -1.885280217879586, -5.2153066521141, -0.3097072498163634, 0.021902230631235264, -0.9458781209597596}
421	-421	{0.7209670787113108, 2.5025878264457955, 3.7673160598227278, 0.1717773007573873, 0.7140655207968092, 1.9203127114892218}	{-0.2645902952849749, -1.885280217879586, -5.2153066521141, -0.3097072498163634, 0.021902230631235264, -0.9458781209597596}
421	-421	{-0.22876819495944234, -7.7435194339980855, 114.05959989212619, -0.43124001030578674, -1.3911285475298447, 21.825401488964577}	{-0.2645902952849749, -1.885280217879586, -5.2153066521141, -0.3097072498163634, 0.021902230631235264, -0.9458781209597596}
421	-421	{1.3416795364832916, 1.4978057384626604, -161.94955236636116, 0.7709284758383509, -0.5885755025092828, -41.916486256167374}	{-0.2645902952849749, -1.885280217879586, -5.2153066521141, -0.3097072498163634, 0.021902230631235264, -0.9458781209597596}
